timestamp_s,can_id_hex,dlc,data_hex,is_extended,is_remote
55.118267,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.126224,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
55.126794,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.135271,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.146271,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.156322,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.157273,18FEDF00,8,84 FF FF FF 7D FF FE 00,1,0
55.162249,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.166273,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.167271,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.175269,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.176323,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
55.186271,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.187264,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
55.196326,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.197288,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
55.206274,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.210230,0C00000B,8,30 FF FF FA FF FF FF 30,1,0
55.210801,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
55.212245,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.214273,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
55.216224,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
55.216793,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.218269,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.226225,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
55.226795,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.235275,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.236215,0C00290B,8,30 FF FF 7D FF FF FF 00,1,0
55.246278,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.256325,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.262249,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.266278,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.267280,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.275273,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.276328,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
55.286281,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.287261,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
55.295303,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.296354,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
55.306290,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.310238,0C00000B,8,30 FF FF FA FF FF FF 41,1,0
55.310806,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
55.312246,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.314224,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
55.316171,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
55.316733,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.318224,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.326334,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
55.326752,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.335283,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.346142,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.356191,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.362193,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.366216,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.367217,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.375208,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.376264,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
55.382151,1CECFF0B,8,20 0E 00 02 FF CA FE 00,1,0
55.386215,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.387206,18F00029,8,20 7D 7D F3 00 7D FE 5E,1,0
55.395217,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.396284,1CFEC300,8,FF FB FF FF FF FF FF FF,1,0
55.406215,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.407218,18FEDF00,8,84 FF FF FF 7D FF FE 00,1,0
55.410154,0C00000B,8,30 FF FF FA FF FF FF 52,1,0
55.410737,18F0090B,8,FF FF FF FF FF FF FF FF,1,0
55.412187,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.414239,18F0010B,8,CF FE CF FF FF 04 FF 3F,1,0
55.416188,18FE4F0B,8,C1 00 FF FF FF FF FF FF,1,0
55.416758,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.418237,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.426193,18FDC40B,8,DF FB FF FF FF FF FF FF,1,0
55.426763,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.428309,18FEF500,8,C8 FF FF FF FF FF FF FF,1,0
55.432171,1CEBFF0B,8,01 D0 FF 07 06 04 0D 2A,1,0
55.436183,0C00290B,8,30 FF FF 7D FF FF FF 11,1,0
55.436756,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.438244,18FEBD00,8,FF FF 00 00 FF FF FF FF,1,0
55.446243,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.456293,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.462217,18FEBF0B,8,FF FF FF FF FF FF FF FF,1,0
55.466244,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.467248,0CF00300,8,FA FE 00 FF FF 0C 00 FF,1,0
55.475236,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
55.476298,18FEF100,8,FB 00 00 FA AA 00 1F FF,1,0
55.482172,1CEBFF0B,8,02 04 08 0C 22 04 04 0B,1,0
55.486244,0CF00400,8,00 7D 7D 00 00 00 F7 7D,1,0
